policy_id,car_id,company,start_date,end_date,cost
671,347,АльфаСтрахование,2026-05-29 00:22:21,2027-05-29 00:22:21,11047
672,94,РЕСО-Гарантия,2025-09-15 05:06:46,2026-09-15 05:06:46,11279
673,4,Росгосстрах,2025-11-25 20:58:51,2026-11-25 20:58:51,19708
674,1056,АльфаСтрахование,2026-03-15 23:52:39,2027-03-15 23:52:39,7984
675,372,РЕСО-Гарантия,2025-12-11 07:38:40,2026-12-11 07:38:40,5748
676,129,РЕСО-Гарантия,2025-07-24 07:25:30,2026-07-24 07:25:30,17949
677,17,РЕСО-Гарантия,2024-06-16 14:25:49,2025-06-16 14:25:49,13413
678,17,ВСК,2025-06-16 14:25:49,2026-06-16 14:25:49,18525
679,11,ВСК,2025-04-28 21:10:44,2026-04-28 21:10:44,17721
680,905,Росгосстрах,2024-10-23 05:09:55,2025-10-23 05:09:55,13563
681,905,Ингосстрах,2025-10-23 05:09:55,2026-10-23 05:09:55,10776
682,613,Ингосстрах,2025-11-21 04:09:40,2026-11-21 04:09:40,9529
683,199,Ингосстрах,2026-03-03 12:02:59,2027-03-03 12:02:59,19742
684,162,Ингосстрах,2025-04-11 17:00:33,2026-04-11 17:00:33,7378
685,162,РЕСО-Гарантия,2026-04-11 17:00:33,2027-04-11 17:00:33,19946
686,583,Т-Страхование,2025-05-31 05:28:27,2026-05-31 05:28:27,18096
687,1161,АльфаСтрахование,2025-05-09 17:37:28,2026-05-09 17:37:28,11667
688,228,РЕСО-Гарантия,2026-03-20 01:06:29,2027-03-20 01:06:29,19309
689,658,РЕСО-Гарантия,2025-07-17 22:17:30,2026-07-17 22:17:30,8816
690,1070,Росгосстрах,2026-03-19 22:56:32,2027-03-19 22:56:32,12830
691,432,АльфаСтрахование,2024-10-09 13:21:18,2025-10-09 13:21:18,18032
692,432,Т-Страхование,2025-10-09 13:21:18,2026-10-09 13:21:18,13118
693,519,АльфаСтрахование,2025-11-17 19:53:58,2026-11-17 19:53:58,18412
694,791,РЕСО-Гарантия,2026-05-11 16:13:20,2027-05-11 16:13:20,8056
695,977,Ингосстрах,2025-10-28 00:56:39,2026-10-28 00:56:39,16396
696,1004,ВСК,2026-05-27 19:24:43,2027-05-27 19:24:43,5436
697,1042,Ингосстрах,2024-06-21 09:59:16,2025-06-21 09:59:16,21335
698,1042,ВСК,2025-06-21 09:59:16,2026-06-21 09:59:16,21298
699,235,АльфаСтрахование,2025-05-18 12:47:17,2026-05-18 12:47:17,12177
700,412,Ингосстрах,2025-02-27 14:14:38,2026-02-27 14:14:38,24825
701,412,Т-Страхование,2026-02-27 14:14:38,2027-02-27 14:14:38,7798
702,538,РЕСО-Гарантия,2025-11-02 07:58:35,2026-11-02 07:58:35,5519
703,837,Ингосстрах,2026-05-17 18:38:55,2027-05-17 18:38:55,23310
704,882,РЕСО-Гарантия,2025-04-29 06:21:59,2026-04-29 06:21:59,7461
705,541,РЕСО-Гарантия,2025-04-01 22:08:00,2026-04-01 22:08:00,21074
706,541,ВСК,2026-04-01 22:08:00,2027-04-01 22:08:00,7705
707,1131,РЕСО-Гарантия,2025-09-03 07:14:49,2026-09-03 07:14:49,18408
708,473,Т-Страхование,2025-06-19 12:26:20,2026-06-19 12:26:20,18456
709,624,АльфаСтрахование,2026-02-08 18:46:35,2027-02-08 18:46:35,20353
710,294,Росгосстрах,2024-05-24 04:56:24,2025-05-24 04:56:24,15322
711,294,РЕСО-Гарантия,2025-05-24 04:56:24,2026-05-24 04:56:24,7286
712,1030,АльфаСтрахование,2025-08-02 23:06:07,2026-08-02 23:06:07,24464
713,689,ВСК,2025-08-10 01:51:31,2026-08-10 01:51:31,12400
714,1066,Росгосстрах,2026-02-25 06:00:24,2027-02-25 06:00:24,11136
715,390,Т-Страхование,2025-06-15 03:39:43,2026-06-15 03:39:43,24561
716,774,АльфаСтрахование,2026-03-02 04:25:35,2027-03-02 04:25:35,22087
717,534,Росгосстрах,2025-11-04 12:27:33,2026-11-04 12:27:33,10383
718,641,ВСК,2025-12-19 23:55:05,2026-12-19 23:55:05,9428
719,653,Т-Страхование,2025-05-31 12:09:45,2026-05-31 12:09:45,24477
720,431,Ингосстрах,2025-01-17 16:54:58,2026-01-17 16:54:58,12661
721,431,Росгосстрах,2026-01-17 16:54:58,2027-01-17 16:54:58,7475
722,1092,Росгосстрах,2025-11-30 17:31:20,2026-11-30 17:31:20,24130
723,283,Т-Страхование,2026-02-22 11:42:35,2027-02-22 11:42:35,9665
724,209,РЕСО-Гарантия,2025-12-03 15:37:53,2026-12-03 15:37:53,16890
725,363,АльфаСтрахование,2026-05-24 19:58:55,2027-05-24 19:58:55,20497
726,924,ВСК,2026-01-04 13:04:18,2027-01-04 13:04:18,6388
727,400,Ингосстрах,2025-05-11 12:24:35,2026-05-11 12:24:35,21329
728,66,Т-Страхование,2025-07-21 16:03:44,2026-07-21 16:03:44,18761
729,461,Т-Страхование,2026-04-30 12:21:29,2027-04-30 12:21:29,20256
730,1127,ВСК,2026-01-20 10:52:50,2027-01-20 10:52:50,9860
731,339,Ингосстрах,2025-09-05 05:03:30,2026-09-05 05:03:30,14638
732,6,РЕСО-Гарантия,2025-12-22 01:11:07,2026-12-22 01:11:07,18743
733,305,Ингосстрах,2025-06-12 07:42:36,2026-06-12 07:42:36,5416
734,358,АльфаСтрахование,2024-05-01 20:52:08,2025-05-01 20:52:08,7738
735,358,Ингосстрах,2025-05-01 20:52:08,2026-05-01 20:52:08,12041
736,115,Ингосстрах,2024-06-20 19:39:54,2025-06-20 19:39:54,16236
737,115,РЕСО-Гарантия,2025-06-20 19:39:54,2026-06-20 19:39:54,5124
738,1009,ВСК,2026-04-13 14:57:05,2027-04-13 14:57:05,11074
739,1035,Ингосстрах,2026-02-04 02:55:17,2027-02-04 02:55:17,10693
740,360,Т-Страхование,2025-02-01 01:38:18,2026-02-01 01:38:18,9468
741,360,РЕСО-Гарантия,2026-02-01 01:38:18,2027-02-01 01:38:18,12692
742,75,АльфаСтрахование,2024-05-14 20:27:48,2025-05-14 20:27:48,20250
743,75,АльфаСтрахование,2025-05-14 20:27:48,2026-05-14 20:27:48,23309
744,1173,ВСК,2024-12-09 06:18:42,2025-12-09 06:18:42,19505
745,1173,Т-Страхование,2025-12-09 06:18:42,2026-12-09 06:18:42,18518
746,968,АльфаСтрахование,2025-10-27 17:46:54,2026-10-27 17:46:54,23218
747,191,Ингосстрах,2026-01-03 15:17:02,2027-01-03 15:17:02,21675
748,497,ВСК,2026-04-10 04:57:05,2027-04-10 04:57:05,17017
749,511,ВСК,2024-07-24 04:23:04,2025-07-24 04:23:04,18895
750,511,Ингосстрах,2025-07-24 04:23:04,2026-07-24 04:23:04,6676
751,357,АльфаСтрахование,2025-12-05 20:43:10,2026-12-05 20:43:10,17306
752,695,Ингосстрах,2025-07-07 11:30:20,2026-07-07 11:30:20,10617
753,290,РЕСО-Гарантия,2025-08-21 06:51:34,2026-08-21 06:51:34,20207
754,158,РЕСО-Гарантия,2026-04-27 05:13:56,2027-04-27 05:13:56,22609
755,762,АльфаСтрахование,2025-05-07 20:43:40,2026-05-07 20:43:40,7932
756,762,Ингосстрах,2026-05-07 20:43:40,2027-05-07 20:43:40,10035
757,157,РЕСО-Гарантия,2023-05-15 07:50:09,2024-05-14 07:50:09,5994
758,157,Ингосстрах,2024-05-14 07:50:09,2025-05-14 07:50:09,16624
759,157,АльфаСтрахование,2025-05-14 07:50:09,2026-05-14 07:50:09,10062
760,553,РЕСО-Гарантия,2025-06-23 13:29:44,2026-06-23 13:29:44,18386
761,1,Росгосстрах,2026-01-30 22:52:06,2027-01-30 22:52:06,8845
762,963,Т-Страхование,2025-10-28 23:14:17,2026-10-28 23:14:17,6599
763,569,Т-Страхование,2024-09-23 02:36:31,2025-09-23 02:36:31,22241
764,569,АльфаСтрахование,2025-09-23 02:36:31,2026-09-23 02:36:31,15582
765,78,Т-Страхование,2026-05-15 03:49:55,2027-05-15 03:49:55,13183
766,561,Росгосстрах,2025-08-08 17:52:12,2026-08-08 17:52:12,19049
767,1195,Ингосстрах,2024-10-28 04:24:24,2025-10-28 04:24:24,19830
768,1195,Росгосстрах,2025-10-28 04:24:24,2026-10-28 04:24:24,12353
769,667,Ингосстрах,2025-09-03 13:56:46,2026-09-03 13:56:46,16848
770,354,ВСК,2025-07-31 08:02:27,2026-07-31 08:02:27,18601
771,1034,Т-Страхование,2025-08-23 10:42:27,2026-08-23 10:42:27,18930
772,186,РЕСО-Гарантия,2024-10-29 19:14:32,2025-10-29 19:14:32,6078
773,186,РЕСО-Гарантия,2025-10-29 19:14:32,2026-10-29 19:14:32,14977
774,1087,РЕСО-Гарантия,2026-05-20 20:18:07,2027-05-20 20:18:07,13149
775,489,Росгосстрах,2024-07-30 21:43:34,2025-07-30 21:43:34,12905
776,489,АльфаСтрахование,2025-07-30 21:43:34,2026-07-30 21:43:34,15674
777,475,Росгосстрах,2024-06-27 03:50:01,2025-06-27 03:50:01,5727
778,475,Ингосстрах,2025-06-27 03:50:01,2026-06-27 03:50:01,17496
779,69,ВСК,2025-05-11 14:31:05,2026-05-11 14:31:05,24178
780,69,ВСК,2026-05-11 14:31:05,2027-05-11 14:31:05,9048
781,1191,РЕСО-Гарантия,2025-11-27 16:07:12,2026-11-27 16:07:12,10555
782,64,Росгосстрах,2025-05-30 22:23:26,2026-05-30 22:23:26,8982
783,851,Ингосстрах,2025-06-07 18:08:44,2026-06-07 18:08:44,24053
784,711,Ингосстрах,2025-05-15 19:37:09,2026-05-15 19:37:09,15610
785,711,Ингосстрах,2026-05-15 19:37:09,2027-05-15 19:37:09,6156
786,765,АльфаСтрахование,2024-11-07 12:25:09,2025-11-07 12:25:09,20501
787,765,Ингосстрах,2025-11-07 12:25:09,2026-11-07 12:25:09,18348
788,810,Т-Страхование,2025-10-16 07:48:44,2026-10-16 07:48:44,8029
789,19,Росгосстрах,2025-08-15 03:20:13,2026-08-15 03:20:13,24901
790,121,Росгосстрах,2026-02-20 02:16:27,2027-02-20 02:16:27,7374
791,264,ВСК,2024-08-31 13:25:19,2025-08-31 13:25:19,5714
792,264,Росгосстрах,2025-08-31 13:25:19,2026-08-31 13:25:19,11146
793,766,Росгосстрах,2025-11-07 20:57:33,2026-11-07 20:57:33,21808
794,1197,РЕСО-Гарантия,2024-10-07 09:44:50,2025-10-07 09:44:50,16418
795,1197,АльфаСтрахование,2025-10-07 09:44:50,2026-10-07 09:44:50,23498
796,238,АльфаСтрахование,2024-09-02 14:43:28,2025-09-02 14:43:28,17930
797,238,Росгосстрах,2025-09-02 14:43:28,2026-09-02 14:43:28,14499
798,844,Росгосстрах,2025-10-16 12:06:34,2026-10-16 12:06:34,11804
799,540,ВСК,2025-05-08 12:34:03,2026-05-08 12:34:03,23842
800,540,АльфаСтрахование,2026-05-08 12:34:03,2027-05-08 12:34:03,8920
801,1106,Т-Страхование,2025-02-18 08:56:19,2026-02-18 08:56:19,16882
802,1106,Росгосстрах,2026-02-18 08:56:19,2027-02-18 08:56:19,5977
803,775,АльфаСтрахование,2025-05-27 23:27:08,2026-05-27 23:27:08,23680
804,1049,Росгосстрах,2025-10-08 04:02:29,2026-10-08 04:02:29,12817
805,150,Т-Страхование,2024-12-29 21:28:51,2025-12-29 21:28:51,14983
806,150,РЕСО-Гарантия,2025-12-29 21:28:51,2026-12-29 21:28:51,12214
807,396,ВСК,2025-02-12 14:25:18,2026-02-12 14:25:18,17046
808,396,Ингосстрах,2026-02-12 14:25:18,2027-02-12 14:25:18,13422
809,633,Т-Страхование,2026-04-28 20:19:03,2027-04-28 20:19:03,24463
810,41,РЕСО-Гарантия,2024-08-11 09:47:08,2025-08-11 09:47:08,14475
811,41,Т-Страхование,2025-08-11 09:47:08,2026-08-11 09:47:08,21857
812,378,Т-Страхование,2025-11-28 15:44:57,2026-11-28 15:44:57,14533
813,189,ВСК,2025-11-24 03:34:33,2026-11-24 03:34:33,10811
814,265,АльфаСтрахование,2024-08-16 19:00:02,2025-08-16 19:00:02,13067
815,265,РЕСО-Гарантия,2025-08-16 19:00:02,2026-08-16 19:00:02,13996
816,197,Ингосстрах,2025-12-03 16:38:11,2026-12-03 16:38:11,5184
817,876,Росгосстрах,2026-05-04 13:06:31,2027-05-04 13:06:31,23245
818,1095,Ингосстрах,2025-09-06 13:01:42,2026-09-06 13:01:42,11494
819,359,РЕСО-Гарантия,2025-08-11 06:25:54,2026-08-11 06:25:54,7541
820,974,РЕСО-Гарантия,2025-08-25 21:26:18,2026-08-25 21:26:18,18873
821,125,АльфаСтрахование,2024-03-20 22:34:56,2025-03-20 22:34:56,15686
822,125,Ингосстрах,2025-03-20 22:34:56,2026-03-20 22:34:56,20455
823,125,Т-Страхование,2026-03-20 22:34:56,2027-03-20 22:34:56,14615
824,1190,Росгосстрах,2025-12-04 08:10:30,2026-12-04 08:10:30,12883
825,544,Т-Страхование,2026-05-02 16:55:08,2027-05-02 16:55:08,18743
826,122,АльфаСтрахование,2025-08-19 16:15:46,2026-08-19 16:15:46,5554
827,135,Ингосстрах,2026-05-20 07:32:38,2027-05-20 07:32:38,20299
828,799,Росгосстрах,2024-11-03 22:47:33,2025-11-03 22:47:33,23854
829,799,АльфаСтрахование,2025-11-03 22:47:33,2026-11-03 22:47:33,10467
830,523,Т-Страхование,2024-11-02 00:54:00,2025-11-02 00:54:00,22570
831,523,ВСК,2025-11-02 00:54:00,2026-11-02 00:54:00,14768
832,119,Ингосстрах,2024-10-13 02:08:34,2025-10-13 02:08:34,10183
833,119,Росгосстрах,2025-10-13 02:08:34,2026-10-13 02:08:34,13755
834,566,ВСК,2025-12-18 10:06:37,2026-12-18 10:06:37,5726
835,296,Т-Страхование,2025-10-26 02:43:39,2026-10-26 02:43:39,14583
836,32,РЕСО-Гарантия,2023-08-27 22:44:31,2024-08-26 22:44:31,6631
837,32,РЕСО-Гарантия,2024-08-26 22:44:31,2025-08-26 22:44:31,5277
838,32,АльфаСтрахование,2025-08-26 22:44:31,2026-08-26 22:44:31,21835
839,95,РЕСО-Гарантия,2026-02-13 23:08:04,2027-02-13 23:08:04,13072
840,153,АльфаСтрахование,2025-05-29 22:29:32,2026-05-29 22:29:32,22508
841,684,РЕСО-Гарантия,2024-10-11 04:38:05,2025-10-11 04:38:05,16532
842,684,АльфаСтрахование,2025-10-11 04:38:05,2026-10-11 04:38:05,7160
843,13,Ингосстрах,2025-09-12 17:56:13,2026-09-12 17:56:13,11392
844,967,Росгосстрах,2025-08-09 12:07:41,2026-08-09 12:07:41,23174
845,460,АльфаСтрахование,2025-08-20 05:34:38,2026-08-20 05:34:38,5627
846,1171,РЕСО-Гарантия,2026-04-06 19:03:30,2027-04-06 19:03:30,7034
847,1130,ВСК,2026-01-07 07:52:27,2027-01-07 07:52:27,20277
848,631,ВСК,2026-02-11 09:36:07,2027-02-11 09:36:07,9585
849,417,ВСК,2024-07-12 16:05:07,2025-07-12 16:05:07,6574
850,417,ВСК,2025-07-12 16:05:07,2026-07-12 16:05:07,6588
851,495,РЕСО-Гарантия,2026-05-18 06:29:38,2027-05-18 06:29:38,22585
852,1112,ВСК,2024-01-26 15:19:57,2025-01-25 15:19:57,23859
853,1112,ВСК,2025-01-25 15:19:57,2026-01-25 15:19:57,6665
854,1112,АльфаСтрахование,2026-01-25 15:19:57,2027-01-25 15:19:57,10267
855,888,Т-Страхование,2025-10-09 01:41:45,2026-10-09 01:41:45,9555
856,437,Т-Страхование,2025-12-18 19:44:18,2026-12-18 19:44:18,20845
857,781,Т-Страхование,2025-11-23 02:38:07,2026-11-23 02:38:07,7243
858,847,РЕСО-Гарантия,2025-06-20 09:19:35,2026-06-20 09:19:35,14662
859,759,Росгосстрах,2024-04-15 05:46:00,2025-04-15 05:46:00,21342
860,759,АльфаСтрахование,2025-04-15 05:46:00,2026-04-15 05:46:00,7798
861,759,РЕСО-Гарантия,2026-04-15 05:46:00,2027-04-15 05:46:00,5326
862,160,Росгосстрах,2024-10-12 20:08:28,2025-10-12 20:08:28,15394
863,160,Росгосстрах,2025-10-12 20:08:28,2026-10-12 20:08:28,20142
864,1051,Т-Страхование,2025-05-15 10:28:41,2026-05-15 10:28:41,24251
865,1019,Ингосстрах,2026-05-24 17:31:27,2027-05-24 17:31:27,24887
866,181,РЕСО-Гарантия,2025-06-29 19:07:30,2026-06-29 19:07:30,18661
867,638,РЕСО-Гарантия,2024-06-29 13:08:22,2025-06-29 13:08:22,22599
868,638,РЕСО-Гарантия,2025-06-29 13:08:22,2026-06-29 13:08:22,9988
869,320,Ингосстрах,2025-08-15 02:40:50,2026-08-15 02:40:50,8303
870,336,ВСК,2025-12-06 05:17:40,2026-12-06 05:17:40,21479
871,603,АльфаСтрахование,2025-08-14 06:20:57,2026-08-14 06:20:57,19246
872,878,АльфаСтрахование,2024-11-29 05:19:51,2025-11-29 05:19:51,12722
873,878,Т-Страхование,2025-11-29 05:19:51,2026-11-29 05:19:51,6875
874,952,Т-Страхование,2025-07-19 18:21:00,2026-07-19 18:21:00,15428
875,343,РЕСО-Гарантия,2025-09-05 05:48:52,2026-09-05 05:48:52,22966
876,201,РЕСО-Гарантия,2026-03-31 10:37:43,2027-03-31 10:37:43,13574
877,190,Росгосстрах,2025-10-18 15:05:42,2026-10-18 15:05:42,23629
878,333,РЕСО-Гарантия,2025-01-27 10:24:07,2026-01-27 10:24:07,6443
879,333,Росгосстрах,2026-01-27 10:24:07,2027-01-27 10:24:07,7712
880,673,Т-Страхование,2026-05-13 03:02:54,2027-05-13 03:02:54,22711
881,230,Т-Страхование,2026-02-07 12:58:22,2027-02-07 12:58:22,12754
882,248,АльфаСтрахование,2024-08-28 18:35:34,2025-08-28 18:35:34,7448
883,248,ВСК,2025-08-28 18:35:34,2026-08-28 18:35:34,10495
884,742,РЕСО-Гарантия,2025-08-10 10:59:06,2026-08-10 10:59:06,17658
885,149,Ингосстрах,2025-05-29 00:41:59,2026-05-29 00:41:59,8471
886,149,РЕСО-Гарантия,2026-05-29 00:41:59,2027-05-29 00:41:59,19347
887,102,РЕСО-Гарантия,2026-05-25 13:22:03,2027-05-25 13:22:03,14169
888,906,АльфаСтрахование,2025-10-19 17:47:01,2026-10-19 17:47:01,24053
889,124,Росгосстрах,2025-08-19 11:00:43,2026-08-19 11:00:43,7587
890,586,Росгосстрах,2025-05-19 22:58:35,2026-05-19 22:58:35,24591
891,380,РЕСО-Гарантия,2025-10-13 22:22:50,2026-10-13 22:22:50,8587
892,925,Ингосстрах,2026-05-11 09:59:41,2027-05-11 09:59:41,11964
893,1005,Ингосстрах,2025-11-15 01:29:49,2026-11-15 01:29:49,8263
894,1144,Т-Страхование,2025-05-23 18:59:36,2026-05-23 18:59:36,14548
895,140,Т-Страхование,2025-05-16 09:15:53,2026-05-16 09:15:53,12176
896,928,Т-Страхование,2025-09-09 15:00:17,2026-09-09 15:00:17,6717
897,795,РЕСО-Гарантия,2024-10-21 19:15:19,2025-10-21 19:15:19,24823
898,795,РЕСО-Гарантия,2025-10-21 19:15:19,2026-10-21 19:15:19,19908
899,738,ВСК,2026-03-08 06:48:54,2027-03-08 06:48:54,15754
900,1061,АльфаСтрахование,2026-04-04 14:55:44,2027-04-04 14:55:44,23162
901,169,Росгосстрах,2025-04-01 14:38:57,2026-04-01 14:38:57,5253
902,169,Ингосстрах,2026-04-01 14:38:57,2027-04-01 14:38:57,13872
903,858,Ингосстрах,2026-02-05 09:36:45,2027-02-05 09:36:45,23973
904,351,Росгосстрах,2025-06-29 05:17:58,2026-06-29 05:17:58,10513
905,457,Росгосстрах,2024-11-25 19:40:17,2025-11-25 19:40:17,18790
906,457,Т-Страхование,2025-11-25 19:40:17,2026-11-25 19:40:17,16681
907,1157,РЕСО-Гарантия,2025-01-22 06:04:27,2026-01-22 06:04:27,10299
908,1157,ВСК,2026-01-22 06:04:27,2027-01-22 06:04:27,19656
909,263,ВСК,2025-01-17 15:57:54,2026-01-17 15:57:54,24858
910,263,АльфаСтрахование,2026-01-17 15:57:54,2027-01-17 15:57:54,10963
911,57,АльфаСтрахование,2025-11-21 04:39:42,2026-11-21 04:39:42,17796
912,331,АльфаСтрахование,2025-12-23 20:27:53,2026-12-23 20:27:53,10739
913,367,Т-Страхование,2025-12-02 10:33:56,2026-12-02 10:33:56,23945
914,134,ВСК,2024-11-24 02:16:11,2025-11-24 02:16:11,18417
915,134,Росгосстрах,2025-11-24 02:16:11,2026-11-24 02:16:11,5288
916,934,АльфаСтрахование,2025-12-19 08:59:49,2026-12-19 08:59:49,13399
917,754,Росгосстрах,2025-08-13 04:42:46,2026-08-13 04:42:46,20995
918,832,РЕСО-Гарантия,2026-04-20 14:13:56,2027-04-20 14:13:56,23294
919,1065,Росгосстрах,2025-10-15 13:55:22,2026-10-15 13:55:22,14417
920,612,Ингосстрах,2026-05-10 18:43:04,2027-05-10 18:43:04,5197
921,312,Ингосстрах,2024-08-17 19:22:33,2025-08-17 19:22:33,9989
922,312,АльфаСтрахование,2025-08-17 19:22:33,2026-08-17 19:22:33,9360
923,817,Ингосстрах,2025-03-24 11:32:28,2026-03-24 11:32:28,16679
924,817,ВСК,2026-03-24 11:32:28,2027-03-24 11:32:28,11730
925,713,Т-Страхование,2025-09-18 21:49:04,2026-09-18 21:49:04,5159
926,718,Ингосстрах,2025-08-30 19:38:44,2026-08-30 19:38:44,13266
927,255,Т-Страхование,2025-10-22 06:58:40,2026-10-22 06:58:40,5586
928,816,ВСК,2024-10-01 08:50:26,2025-10-01 08:50:26,22238
929,816,ВСК,2025-10-01 08:50:26,2026-10-01 08:50:26,8483
930,245,Т-Страхование,2024-11-08 20:14:43,2025-11-08 20:14:43,16013
931,245,Ингосстрах,2025-11-08 20:14:43,2026-11-08 20:14:43,12873
932,793,ВСК,2024-10-08 08:37:11,2025-10-08 08:37:11,12350
933,793,Т-Страхование,2025-10-08 08:37:11,2026-10-08 08:37:11,24358
934,476,Росгосстрах,2025-09-30 06:54:28,2026-09-30 06:54:28,6169
935,48,Ингосстрах,2026-05-07 14:49:29,2027-05-07 14:49:29,11984
936,614,Т-Страхование,2026-01-24 22:33:53,2027-01-24 22:33:53,12995
937,392,ВСК,2026-02-08 15:19:12,2027-02-08 15:19:12,5730
938,594,РЕСО-Гарантия,2026-04-08 06:17:47,2027-04-08 06:17:47,16141
939,835,АльфаСтрахование,2025-10-12 18:37:19,2026-10-12 18:37:19,17489
940,625,Ингосстрах,2026-05-13 08:43:41,2027-05-13 08:43:41,17230
941,206,Росгосстрах,2026-01-15 01:30:09,2027-01-15 01:30:09,23951
942,1188,ВСК,2025-07-06 12:14:17,2026-07-06 12:14:17,10144
943,1085,АльфаСтрахование,2025-10-22 20:31:19,2026-10-22 20:31:19,11274
944,1043,ВСК,2025-09-24 22:06:05,2026-09-24 22:06:05,12095
945,820,Ингосстрах,2024-06-24 01:29:10,2025-06-24 01:29:10,16301
946,820,Ингосстрах,2025-06-24 01:29:10,2026-06-24 01:29:10,8370
947,1184,Росгосстрах,2025-07-17 22:57:19,2026-07-17 22:57:19,9016
948,402,Росгосстрах,2026-02-22 05:03:40,2027-02-22 05:03:40,21357
949,167,Росгосстрах,2026-01-07 00:04:28,2027-01-07 00:04:28,17124
950,1060,РЕСО-Гарантия,2024-10-10 05:05:07,2025-10-10 05:05:07,10954
951,1060,РЕСО-Гарантия,2025-10-10 05:05:07,2026-10-10 05:05:07,12991
952,841,Ингосстрах,2025-07-23 04:47:52,2026-07-23 04:47:52,10176
953,823,Т-Страхование,2024-08-16 10:55:51,2025-08-16 10:55:51,10973
954,823,ВСК,2025-08-16 10:55:51,2026-08-16 10:55:51,22922
955,49,Ингосстрах,2026-03-18 01:46:20,2027-03-18 01:46:20,12124
956,98,ВСК,2025-11-07 16:59:01,2026-11-07 16:59:01,19326
957,510,Т-Страхование,2025-01-19 18:40:25,2026-01-19 18:40:25,21944
958,510,Ингосстрах,2026-01-19 18:40:25,2027-01-19 18:40:25,7382
959,932,ВСК,2026-02-15 20:56:38,2027-02-15 20:56:38,7577
960,18,АльфаСтрахование,2026-02-13 12:15:13,2027-02-13 12:15:13,24305
961,243,ВСК,2026-04-06 06:13:26,2027-04-06 06:13:26,20984
962,560,Ингосстрах,2026-01-24 03:57:28,2027-01-24 03:57:28,14249
963,68,РЕСО-Гарантия,2026-04-05 00:02:51,2027-04-05 00:02:51,10731
964,1062,АльфаСтрахование,2024-05-22 21:18:26,2025-05-22 21:18:26,9725
965,1062,АльфаСтрахование,2025-05-22 21:18:26,2026-05-22 21:18:26,5328
966,340,РЕСО-Гарантия,2025-01-25 23:40:04,2026-01-25 23:40:04,21107
967,340,ВСК,2026-01-25 23:40:04,2027-01-25 23:40:04,11604
968,1166,АльфаСтрахование,2026-05-01 19:02:30,2027-05-01 19:02:30,22324
969,428,АльфаСтрахование,2024-07-17 22:18:45,2025-07-17 22:18:45,20479
970,428,Росгосстрах,2025-07-17 22:18:45,2026-07-17 22:18:45,22254
971,143,Ингосстрах,2025-05-02 16:12:46,2026-05-02 16:12:46,10032
972,143,Т-Страхование,2026-05-02 16:12:46,2027-05-02 16:12:46,21033
973,335,Ингосстрах,2025-07-07 11:16:48,2026-07-07 11:16:48,17375
974,736,Ингосстрах,2026-01-31 16:46:54,2027-01-31 16:46:54,7289
975,753,АльфаСтрахование,2022-07-03 05:21:59,2023-07-03 05:21:59,7508
976,753,Т-Страхование,2023-07-03 05:21:59,2024-07-02 05:21:59,13289
977,753,АльфаСтрахование,2024-07-02 05:21:59,2025-07-02 05:21:59,24237
978,753,Ингосстрах,2025-07-02 05:21:59,2026-07-02 05:21:59,22488
979,251,ВСК,2025-10-16 01:14:24,2026-10-16 01:14:24,20417
980,29,АльфаСтрахование,2025-10-21 09:42:13,2026-10-21 09:42:13,19720
981,744,АльфаСтрахование,2024-10-18 16:43:00,2025-10-18 16:43:00,14478
982,744,РЕСО-Гарантия,2025-10-18 16:43:00,2026-10-18 16:43:00,22880
983,1045,Ингосстрах,2025-10-23 04:46:22,2026-10-23 04:46:22,20490
984,596,Ингосстрах,2026-02-04 02:04:08,2027-02-04 02:04:08,5278
985,415,Росгосстрах,2025-02-26 22:19:52,2026-02-26 22:19:52,9653
986,415,АльфаСтрахование,2026-02-26 22:19:52,2027-02-26 22:19:52,14764
987,1136,Ингосстрах,2024-09-02 09:28:32,2025-09-02 09:28:32,8223
988,1136,РЕСО-Гарантия,2025-09-02 09:28:32,2026-09-02 09:28:32,24668
989,659,Т-Страхование,2025-02-08 15:29:31,2026-02-08 15:29:31,9876
990,659,АльфаСтрахование,2026-02-08 15:29:31,2027-02-08 15:29:31,14061
991,176,ВСК,2026-01-12 08:05:21,2027-01-12 08:05:21,22551
992,501,Росгосстрах,2025-05-09 01:19:39,2026-05-09 01:19:39,24493
993,1111,Ингосстрах,2025-07-29 19:53:53,2026-07-29 19:53:53,7976
994,175,РЕСО-Гарантия,2025-10-02 14:57:13,2026-10-02 14:57:13,19587
995,557,АльфаСтрахование,2026-01-11 03:25:31,2027-01-11 03:25:31,13765
996,398,АльфаСтрахование,2024-12-18 17:30:17,2025-12-18 17:30:17,16935
997,398,РЕСО-Гарантия,2025-12-18 17:30:17,2026-12-18 17:30:17,23443
998,789,АльфаСтрахование,2024-07-22 17:19:33,2025-07-22 17:19:33,14938
999,789,ВСК,2025-07-22 17:19:33,2026-07-22 17:19:33,14308
1000,716,Росгосстрах,2025-06-07 12:12:40,2026-06-07 12:12:40,8368
1001,745,РЕСО-Гарантия,2025-10-31 07:53:15,2026-10-31 07:53:15,20109
1002,362,Ингосстрах,2025-11-14 00:07:20,2026-11-14 00:07:20,9433
1003,132,Ингосстрах,2025-06-29 08:36:21,2026-06-29 08:36:21,23759
1004,959,Ингосстрах,2025-06-25 09:05:49,2026-06-25 09:05:49,13045
