fine_id,car_id,date,amount,status
2446,193,2026-05-08,918.99798722312,Оплачен
2447,1147,2026-01-23,639.8591301822445,Не оплачен
2448,758,2026-03-23,292.5741375150988,Оплачен
2449,773,2026-04-26,750.2875831011776,Не оплачен
2450,614,2026-01-16,788.130047692431,Не оплачен
2451,135,2026-02-02,663.4775133141637,Не оплачен
2452,280,2026-02-13,895.9057940240452,Не оплачен
2453,1030,2026-05-24,185.7952009783208,Оплачен
2454,758,2026-05-24,832.9738353189239,Оплачен
2455,434,2026-05-05,924.8979618988758,Не оплачен
2456,675,2026-03-22,930.5353679198244,Не оплачен
2457,860,2026-05-17,981.1269221175124,Не оплачен
2458,477,2026-04-12,872.5332011674261,Оплачен
2459,511,2026-02-27,775.2691767181997,Не оплачен
2460,1128,2026-01-10,317.325672684616,Оплачен
2461,75,2026-01-24,505.31500340505374,Не оплачен
2462,765,2026-02-12,751.0972645660858,Оплачен
2463,203,2026-03-31,235.1330798256207,Не оплачен
2464,715,2026-05-14,690.2856151373685,Оплачен
2465,916,2026-01-12,428.2653140109507,Оплачен
2466,585,2026-03-10,941.2503908952555,Оплачен
2467,636,2026-04-16,147.68244472826663,Не оплачен
2468,699,2026-04-01,100.79089209980101,Оплачен
2469,1143,2026-03-22,516.9925623506331,Не оплачен
2470,761,2026-02-20,700.812975125982,Оплачен
2471,222,2026-03-15,714.981020815757,Оплачен
2472,848,2026-04-13,868.1589219378695,Оплачен
2473,612,2026-05-17,387.5266362565296,Оплачен
2474,1177,2026-02-19,447.6881529978137,Не оплачен
2475,362,2026-01-03,826.3127765457448,Оплачен
2476,849,2026-01-13,369.69924272777484,Не оплачен
2477,1110,2026-05-27,580.3382476540373,Оплачен
2478,237,2026-05-07,355.72654412791917,Оплачен
2479,320,2026-05-04,113.28552980926017,Оплачен
2480,875,2026-02-18,723.0530838387713,Оплачен
2481,911,2026-01-27,817.9771014217588,Не оплачен
2482,220,2026-04-25,503.28392167044956,Не оплачен
2483,1073,2026-05-09,158.872488570951,Не оплачен
2484,200,2026-04-08,289.6203501885344,Не оплачен
2485,565,2026-03-28,197.1868085259148,Не оплачен
2486,337,2026-05-03,455.45334194933463,Не оплачен
2487,959,2026-01-28,230.88052230842612,Оплачен
2488,642,2026-04-29,629.473269367975,Не оплачен
2489,41,2026-03-18,902.7104714619521,Не оплачен
2490,586,2026-02-27,576.9847221945453,Оплачен
2491,581,2026-03-31,435.15119262175307,Не оплачен
2492,701,2026-05-28,207.32776807120513,Оплачен
2493,339,2026-04-10,894.3728828861966,Не оплачен
2494,310,2026-03-19,818.9893997759302,Не оплачен
2495,946,2026-05-18,258.8298023535276,Оплачен
2496,441,2026-02-27,690.4537809172003,Не оплачен
2497,160,2026-05-19,105.9245742648619,Оплачен
2498,1157,2026-02-16,898.2649097851679,Не оплачен
2499,159,2026-01-01,293.3577940953819,Оплачен
2500,338,2026-03-05,232.04096912877975,Оплачен
2501,949,2026-01-03,512.9987991186287,Оплачен
2502,1187,2026-01-06,857.1257514935571,Оплачен
2503,197,2026-02-07,913.1058091480955,Оплачен
2504,424,2026-02-28,142.6000327979104,Оплачен
2505,1092,2026-03-10,827.9446863460054,Не оплачен
2506,718,2026-02-26,401.8131255692359,Не оплачен
2507,338,2026-05-29,369.67711953111865,Не оплачен
2508,145,2026-03-06,517.3855416811662,Оплачен
2509,586,2026-01-22,866.1612019785701,Не оплачен
2510,1182,2026-05-13,431.39747250436733,Не оплачен
2511,156,2026-03-08,343.5849000802916,Не оплачен
2512,280,2026-01-14,620.6930853278045,Оплачен
2513,283,2026-02-11,478.3495286983003,Не оплачен
2514,13,2026-02-09,703.5005047012279,Оплачен
2515,115,2026-04-01,911.5440399443546,Не оплачен
2516,417,2026-03-09,973.6098668018091,Не оплачен
2517,147,2026-02-14,712.4393248859215,Не оплачен
2518,294,2026-05-05,543.3345462354303,Не оплачен
2519,720,2026-05-12,523.459976294128,Не оплачен
2520,1105,2026-04-17,106.54571998022395,Оплачен
2521,538,2026-02-20,905.8918113362416,Оплачен
2522,899,2026-04-23,138.8526979349125,Оплачен
2523,83,2026-02-27,235.42826275382782,Не оплачен
2524,1146,2026-02-06,863.8714700588256,Не оплачен
2525,676,2026-03-28,670.2560474321139,Не оплачен
2526,326,2026-02-26,638.9007149274356,Оплачен
2527,514,2026-01-05,124.8821300376378,Оплачен
2528,241,2026-04-15,753.672176703488,Не оплачен
2529,123,2026-04-24,377.90084703902886,Оплачен
2530,1015,2026-05-17,933.5195546726832,Не оплачен
2531,273,2026-02-01,357.10359195433205,Оплачен
2532,727,2026-03-17,570.1365059521238,Не оплачен
2533,500,2026-03-31,980.4497951549256,Оплачен
2534,536,2026-04-12,448.78543638509433,Не оплачен
2535,226,2026-03-29,518.0148400409898,Оплачен
2536,896,2026-04-15,583.4079358764627,Не оплачен
2537,1000,2026-05-20,121.83049684725526,Не оплачен
2538,733,2026-01-03,986.3854448479276,Не оплачен
2539,465,2026-04-25,576.688836505268,Не оплачен
2540,771,2026-02-27,938.1488709843163,Не оплачен
2541,647,2026-05-14,755.5670141799774,Не оплачен
2542,116,2026-01-20,369.7192213457523,Оплачен
2543,870,2026-04-06,432.15715734009524,Оплачен
2544,449,2026-01-30,605.0192439074326,Оплачен
2545,1022,2026-05-07,211.74681248346235,Оплачен
2546,472,2026-01-16,785.8317595176926,Не оплачен
2547,967,2026-02-13,719.5927728296923,Не оплачен
2548,958,2026-02-03,311.9596731702826,Оплачен
2549,811,2026-01-19,136.01933556338014,Не оплачен
2550,876,2026-05-20,229.75300197216455,Не оплачен
2551,1184,2026-04-28,506.2314837684867,Не оплачен
2552,409,2026-04-09,564.3417521126019,Оплачен
2553,121,2026-02-10,117.8977486546645,Оплачен
2554,158,2026-04-09,528.3726948435033,Не оплачен
2555,991,2026-02-17,297.7074464255514,Не оплачен
2556,1142,2026-01-16,109.14554414367498,Оплачен
2557,477,2026-05-19,679.1978227988398,Не оплачен
2558,1156,2026-05-23,172.7895188143537,Не оплачен
2559,478,2026-05-16,945.7263231566666,Не оплачен
2560,36,2026-02-21,796.2910033685009,Оплачен
2561,746,2026-03-10,213.68353181769234,Не оплачен
2562,544,2026-02-23,629.6749709987264,Оплачен
2563,672,2026-04-13,201.62616718285005,Не оплачен
2564,890,2026-02-18,877.6864049338008,Оплачен
2565,257,2026-03-13,866.6274829694396,Не оплачен
2566,648,2026-04-13,384.2784305933803,Оплачен
2567,95,2026-02-04,308.92065328048045,Не оплачен
2568,52,2026-02-24,872.142468200257,Не оплачен
2569,408,2026-05-03,509.4968046774349,Оплачен
2570,1158,2026-05-20,996.4606506590821,Не оплачен
2571,705,2026-05-21,233.57713849063444,Оплачен
2572,298,2026-03-01,622.943940923035,Оплачен
2573,158,2026-03-27,507.7839332317133,Не оплачен
2574,318,2026-02-24,626.276543275426,Не оплачен
2575,17,2026-01-01,435.4500854042677,Оплачен
2576,216,2026-04-11,533.9480382673753,Оплачен
2577,1191,2026-02-01,297.83563963065063,Не оплачен
2578,1002,2026-04-06,908.5091940669101,Оплачен
2579,162,2026-02-03,109.74547391211125,Оплачен
2580,1071,2026-04-18,748.7647086849756,Не оплачен
2581,923,2026-02-07,660.104509935049,Оплачен
2582,960,2026-05-03,543.7656054844344,Оплачен
2583,1185,2026-05-24,802.4263586357586,Не оплачен
2584,334,2026-01-06,252.3511090023809,Не оплачен
2585,876,2026-03-18,854.539605251145,Не оплачен
2586,1071,2026-02-18,311.3909092063667,Не оплачен
2587,688,2026-05-06,863.9113103831716,Не оплачен
2588,17,2026-03-08,115.95006645978725,Оплачен
2589,122,2026-01-30,458.45651996601066,Оплачен
2590,1185,2026-05-27,879.6092806968322,Не оплачен
2591,1002,2026-02-11,109.53978447808574,Оплачен
2592,439,2026-01-31,640.1088155799755,Оплачен
2593,948,2026-01-07,419.7260744420902,Оплачен
2594,687,2026-01-12,502.1825620190631,Оплачен
2595,949,2026-04-20,684.8209356609386,Оплачен
2596,458,2026-05-06,652.2872589221615,Не оплачен
2597,319,2026-01-17,494.79196510674365,Не оплачен
2598,320,2026-04-12,326.3530002470178,Не оплачен
2599,341,2026-03-06,474.85408572752766,Не оплачен
2600,1175,2026-04-12,257.4520772338625,Оплачен
2601,953,2026-01-05,730.0788418281896,Оплачен
2602,525,2026-01-28,857.2885486064409,Оплачен
2603,778,2026-01-13,635.4020962242023,Оплачен
2604,866,2026-04-30,277.7868553692017,Не оплачен
2605,886,2026-01-25,313.4779103598481,Не оплачен
2606,31,2026-02-07,868.092217859304,Оплачен
2607,1177,2026-04-26,715.4837820227945,Оплачен
2608,876,2026-04-27,539.5211985657277,Не оплачен
2609,504,2026-03-26,735.1531109029047,Не оплачен
2610,160,2026-01-29,934.99613006152,Не оплачен
2611,20,2026-03-30,510.79526692637495,Оплачен
2612,520,2026-05-22,820.8621582619816,Оплачен
2613,1021,2026-02-23,925.3993552560262,Оплачен
2614,970,2026-01-25,260.9817995431645,Оплачен
2615,1178,2026-04-07,792.9184113477323,Не оплачен
2616,57,2026-02-05,815.4654230819137,Оплачен
2617,597,2026-04-27,962.6372425908195,Оплачен
2618,1054,2026-04-07,959.648876140578,Не оплачен
2619,1092,2026-01-24,836.0885193500887,Оплачен
2620,83,2026-03-20,267.7876725130159,Оплачен
2621,16,2026-02-06,716.5781782308609,Не оплачен
2622,1050,2026-04-20,688.6247317754751,Не оплачен
2623,95,2026-03-19,173.10888434540755,Оплачен
2624,63,2026-01-14,770.0348701671614,Оплачен
2625,936,2026-04-18,633.4150234078032,Не оплачен
2626,327,2026-01-11,909.9200939225658,Оплачен
2627,912,2026-02-09,574.6960227325337,Не оплачен
2628,519,2026-04-24,758.2610615694568,Не оплачен
2629,754,2026-03-20,765.8091344142882,Не оплачен
2630,846,2026-01-16,459.9749155580585,Не оплачен
2631,429,2026-05-17,275.51552169049916,Оплачен
2632,1029,2026-02-26,584.721060450516,Не оплачен
2633,462,2026-01-29,142.61346955343902,Не оплачен
2634,1036,2026-02-14,458.6875539588535,Оплачен
2635,1139,2026-03-13,591.8479039995893,Оплачен
2636,649,2026-04-22,189.92964616398513,Не оплачен
2637,152,2026-02-16,827.4947727857398,Не оплачен
2638,628,2026-02-04,187.77651968068858,Оплачен
2639,493,2026-05-15,987.4374371824259,Не оплачен
2640,153,2026-03-29,779.2449527315537,Не оплачен
2641,967,2026-03-31,838.7541363419634,Не оплачен
2642,555,2026-05-02,688.006077286843,Оплачен
2643,203,2026-01-13,203.15650107359687,Не оплачен
2644,951,2026-01-25,774.0343881232623,Не оплачен
2645,874,2026-02-19,593.7133089818715,Не оплачен
2646,774,2026-03-22,510.3068786731189,Не оплачен
2647,685,2026-02-23,916.8496721105829,Не оплачен
2648,720,2026-04-10,150.07120569873044,Оплачен
2649,1129,2026-03-13,484.3918338748725,Оплачен
2650,470,2026-03-30,410.1562531443079,Не оплачен
2651,60,2026-05-13,789.7469389115244,Оплачен
2652,1078,2026-04-02,990.5440068817826,Оплачен
2653,497,2026-03-29,448.8934652753903,Оплачен
2654,223,2026-04-18,495.43852983446476,Оплачен
2655,785,2026-05-13,248.18760591014424,Оплачен
2656,257,2026-02-11,266.29020798134604,Не оплачен
2657,691,2026-02-19,370.7802207207337,Оплачен
2658,198,2026-03-24,990.6619752181433,Оплачен
2659,618,2026-01-02,241.6732145590689,Оплачен
2660,975,2026-03-20,874.9041548886577,Не оплачен
2661,271,2026-04-25,632.232231356438,Оплачен
2662,355,2026-03-06,159.38360853012463,Оплачен
2663,597,2026-02-15,967.2314780778356,Не оплачен
2664,1053,2026-02-26,891.7518233544051,Не оплачен
2665,465,2026-02-14,414.7021692467798,Не оплачен
2666,42,2026-01-23,856.391721999276,Не оплачен
2667,286,2026-05-26,459.496389274955,Не оплачен
2668,340,2026-03-03,756.2041149132656,Не оплачен
2669,156,2026-03-18,329.5469555988764,Не оплачен
2670,427,2026-05-14,934.1606028819654,Оплачен
2671,421,2026-01-10,897.160043200346,Оплачен
2672,958,2026-01-28,818.9463129903654,Не оплачен
2673,870,2026-04-26,824.2105118344696,Не оплачен
2674,349,2026-05-28,759.144117321204,Оплачен
2675,439,2026-03-01,347.96372289360085,Оплачен
2676,958,2026-05-17,521.9914668099964,Не оплачен
2677,502,2026-05-15,847.5551880225959,Не оплачен
2678,1172,2026-04-09,855.5209552802271,Не оплачен
2679,135,2026-01-24,259.7397077910576,Оплачен
2680,387,2026-03-01,328.1142013572021,Не оплачен
2681,438,2026-05-19,274.03975229032994,Оплачен
2682,443,2026-02-02,409.9810838981607,Не оплачен
2683,142,2026-03-19,407.87557221013026,Оплачен
2684,736,2026-04-17,134.7906084341257,Не оплачен
2685,390,2026-02-10,503.0157758289861,Оплачен
2686,239,2026-03-04,955.0334998304658,Не оплачен
2687,240,2026-02-25,689.7289269255646,Оплачен
2688,273,2026-04-01,449.1684966845545,Не оплачен
2689,656,2026-05-24,736.1287155964817,Не оплачен
2690,569,2026-04-16,283.1466726193788,Не оплачен
2691,215,2026-01-09,977.0997228356626,Не оплачен
2692,256,2026-02-08,728.3888379793393,Не оплачен
2693,355,2026-02-12,543.8233316408717,Не оплачен
2694,722,2026-05-21,797.9326984348301,Оплачен
2695,153,2026-03-14,841.514404278374,Не оплачен
2696,274,2026-01-29,659.5622163248387,Оплачен
2697,857,2026-03-17,463.8205056755357,Оплачен
2698,530,2026-02-24,976.8276164673075,Не оплачен
2699,160,2026-04-25,683.6117953037634,Оплачен
2700,204,2026-04-26,105.88481883670961,Оплачен
2701,428,2026-04-11,795.0856456262292,Не оплачен
2702,32,2026-05-10,640.4927001550723,Не оплачен
2703,1172,2026-01-23,200.3796791785887,Оплачен
2704,353,2026-05-14,705.7541138630626,Не оплачен
2705,1027,2026-05-15,793.1346508014702,Оплачен
2706,46,2026-04-14,739.6946667840514,Оплачен
2707,14,2026-04-16,541.1924118175446,Оплачен
2708,1184,2026-04-29,657.0674480270427,Не оплачен
2709,806,2026-01-26,729.6752855940233,Оплачен
2710,819,2026-04-23,919.2346949507468,Оплачен
2711,1087,2026-02-04,399.648251831463,Оплачен
2712,722,2026-04-25,338.2802463189274,Не оплачен
2713,1029,2026-05-11,920.291854473465,Оплачен
2714,79,2026-01-02,218.98226218295946,Не оплачен
2715,312,2026-03-02,960.5827624297001,Не оплачен
2716,861,2026-05-24,923.7981135191029,Оплачен
2717,185,2026-04-29,284.81288262981184,Не оплачен
2718,8,2026-01-20,680.0478816400832,Не оплачен
2719,468,2026-01-09,975.0143375535713,Оплачен
2720,379,2026-01-02,941.6570458986987,Оплачен
2721,1069,2026-03-29,695.0107215042182,Оплачен
2722,319,2026-03-29,219.02532139429854,Не оплачен
2723,461,2026-02-02,385.17259506328486,Не оплачен
2724,577,2026-01-12,261.9846302004232,Не оплачен
2725,744,2026-05-20,790.8548253262055,Не оплачен
2726,1169,2026-04-19,881.802426566361,Оплачен
2727,707,2026-02-04,685.9027881991182,Не оплачен
2728,727,2026-04-24,741.0443138376671,Не оплачен
2729,600,2026-04-09,179.70164080348064,Оплачен
2730,296,2026-04-08,256.8830630684007,Не оплачен
2731,274,2026-01-01,985.498402656445,Оплачен
2732,1114,2026-03-20,966.4624833841623,Оплачен
2733,1039,2026-05-26,581.0278017961236,Оплачен
2734,631,2026-04-01,305.0899795709863,Не оплачен
2735,1099,2026-05-21,247.5746720465389,Оплачен
2736,229,2026-02-06,665.0910864788724,Не оплачен
2737,705,2026-05-16,680.6788333937876,Не оплачен
2738,244,2026-04-17,708.669145981581,Оплачен
2739,377,2026-02-08,268.7214608234168,Не оплачен
2740,782,2026-03-19,485.13194421616475,Не оплачен
2741,189,2026-01-19,603.1912445357547,Оплачен
2742,243,2026-02-08,469.00612171013995,Не оплачен
2743,88,2026-03-31,592.4084643644444,Не оплачен
2744,469,2026-05-25,951.9388211845427,Оплачен
2745,785,2026-03-01,191.6482388167263,Не оплачен
2746,632,2026-05-26,806.7336145791902,Не оплачен
2747,908,2026-05-08,590.92018521831,Не оплачен
2748,746,2026-02-06,635.3578729262971,Не оплачен
2749,124,2026-05-15,805.2650995814256,Оплачен
2750,1165,2026-03-15,897.359993574864,Не оплачен
2751,739,2026-04-15,504.6293999904288,Оплачен
2752,466,2026-01-08,256.68909252759033,Оплачен
2753,962,2026-01-25,924.9069119559542,Оплачен
2754,945,2026-02-01,425.66940327334606,Оплачен
2755,579,2026-05-15,496.92287217811753,Оплачен
2756,1081,2026-05-23,523.1497791039484,Не оплачен
2757,32,2026-04-26,195.58850996783207,Оплачен
2758,70,2026-03-25,131.48347970299196,Не оплачен
2759,1168,2026-02-05,510.01719597539636,Оплачен
2760,375,2026-05-28,648.6126998595307,Не оплачен
2761,133,2026-01-25,177.1860671694173,Оплачен
2762,523,2026-01-31,901.8624737556446,Не оплачен
2763,186,2026-04-06,779.7482879704108,Не оплачен
2764,944,2026-04-23,129.04209103922207,Оплачен
2765,185,2026-03-06,392.20795864772646,Не оплачен
2766,93,2026-04-29,560.2330236328797,Не оплачен
2767,578,2026-05-16,360.46475093977176,Не оплачен
2768,695,2026-03-27,349.11720872384115,Не оплачен
2769,1072,2026-05-04,593.6184727419286,Не оплачен
2770,861,2026-05-09,719.8727725456043,Не оплачен
2771,865,2026-01-30,862.4314598201192,Не оплачен
2772,195,2026-05-10,633.9430140405668,Не оплачен
2773,647,2026-03-02,186.19748134032704,Оплачен
2774,437,2026-02-15,462.98040757492475,Не оплачен
2775,1128,2026-03-13,204.94847137530388,Оплачен
2776,865,2026-05-19,681.2178875573167,Не оплачен
2777,1172,2026-04-26,650.0900376652348,Оплачен
2778,53,2026-04-20,659.0643358667749,Не оплачен
2779,400,2026-05-20,671.7626187812493,Оплачен
2780,275,2026-01-29,309.23695215659654,Оплачен
2781,1090,2026-05-18,663.277064911981,Не оплачен
2782,216,2026-03-20,367.9762135490765,Оплачен
2783,888,2026-02-28,391.7743944568217,Оплачен
2784,486,2026-05-28,193.91814350411425,Не оплачен
2785,66,2026-02-24,378.1168438051838,Оплачен
2786,118,2026-01-12,566.2486590219482,Оплачен
2787,581,2026-02-13,573.523801675964,Не оплачен
2788,1100,2026-01-19,346.70743035368014,Не оплачен
2789,861,2026-01-16,149.99020803342023,Оплачен
2790,115,2026-01-02,544.370183415527,Не оплачен
2791,1100,2026-02-26,755.2179286264226,Оплачен
2792,802,2026-05-28,669.0914570485253,Не оплачен
2793,485,2026-05-22,488.948016842697,Оплачен
2794,1042,2026-05-13,175.10859956731252,Не оплачен
2795,148,2026-03-11,411.4504580198177,Не оплачен
2796,880,2026-05-01,786.3026681121275,Оплачен
2797,78,2026-02-15,216.79587577989386,Оплачен
2798,1083,2026-04-09,179.67699653971025,Оплачен
2799,770,2026-01-09,105.59421218492061,Оплачен
2800,973,2026-01-16,433.0076458132827,Оплачен
2801,246,2026-01-08,878.8025116020868,Оплачен
2802,1033,2026-03-05,968.3914367386184,Не оплачен
2803,1030,2026-03-08,550.2078378731806,Оплачен
2804,408,2026-01-12,400.2481642320675,Не оплачен
2805,582,2026-03-04,519.4781190715139,Не оплачен
2806,1085,2026-03-05,210.653210423625,Не оплачен
2807,536,2026-05-21,997.5263363458045,Не оплачен
2808,1011,2026-02-25,246.378590212845,Не оплачен
2809,493,2026-01-25,764.6063694200212,Оплачен
2810,961,2026-05-17,353.60793714047986,Не оплачен
2811,316,2026-01-04,983.2219281878916,Оплачен
2812,763,2026-04-03,809.7166853466507,Оплачен
2813,82,2026-01-03,306.59939016133546,Оплачен
2814,1128,2026-03-25,408.13629552671915,Не оплачен
2815,474,2026-02-23,443.5505696296852,Не оплачен
2816,713,2026-02-03,255.17193982096012,Не оплачен
2817,1200,2026-03-16,126.53877230815212,Не оплачен
2818,1090,2026-04-05,157.31140043571665,Не оплачен
2819,512,2026-03-07,732.9750243296215,Оплачен
2820,246,2026-04-11,879.5467789916875,Не оплачен
2821,763,2026-01-11,588.4719182238506,Не оплачен
2822,1144,2026-01-15,445.9545191737857,Оплачен
2823,897,2026-04-26,182.33223811908695,Не оплачен
2824,865,2026-01-04,288.355055868848,Не оплачен
2825,705,2026-01-11,150.78124792563236,Не оплачен
2826,153,2026-03-24,770.0869281900041,Оплачен
2827,381,2026-02-18,938.0789468725036,Не оплачен
2828,772,2026-01-08,787.7097375588148,Оплачен
2829,499,2026-03-30,764.2998233933056,Не оплачен
2830,154,2026-01-02,107.97944180131795,Не оплачен
2831,729,2026-01-29,109.40670538092874,Не оплачен
2832,513,2026-03-08,461.39797931191464,Оплачен
2833,281,2026-05-04,960.2039118092039,Не оплачен
2834,1073,2026-02-20,917.358513757088,Не оплачен
2835,58,2026-02-21,458.2953434247483,Не оплачен
2836,592,2026-03-27,660.92582599336,Оплачен
2837,60,2026-03-26,830.2358300657428,Оплачен
2838,522,2026-05-29,351.07740616691524,Оплачен
2839,539,2026-03-11,215.73317127078894,Не оплачен
2840,454,2026-04-04,201.52103443266844,Оплачен
2841,482,2026-02-22,128.61298569819715,Не оплачен
2842,417,2026-02-11,810.9148404059898,Не оплачен
2843,995,2026-01-12,631.424441021845,Оплачен
2844,575,2026-04-01,710.2286364969827,Оплачен
2845,121,2026-02-16,935.8756748011928,Оплачен
2846,483,2026-02-04,976.6347243587304,Оплачен
2847,164,2026-05-24,834.2017940996321,Не оплачен
2848,498,2026-05-08,524.0545735559726,Не оплачен
2849,1081,2026-04-20,955.6079710868328,Не оплачен
2850,790,2026-01-11,249.69622576389764,Оплачен
2851,73,2026-04-07,813.5767040765079,Оплачен
2852,97,2026-02-23,187.05995401533102,Оплачен
2853,888,2026-01-02,328.87464447600206,Оплачен
2854,207,2026-05-29,599.6869609059945,Не оплачен
2855,585,2026-01-12,958.5154548715403,Оплачен
2856,749,2026-04-08,480.53702041738563,Не оплачен
2857,498,2026-03-09,280.3668477081582,Оплачен
2858,971,2026-02-25,868.3930392393618,Не оплачен
2859,766,2026-03-28,762.252490318003,Не оплачен
2860,1072,2026-04-29,369.19370767347476,Не оплачен
2861,607,2026-03-20,740.6373589832805,Не оплачен
2862,780,2026-05-11,163.7458312870852,Не оплачен
2863,874,2026-01-18,267.42233842410565,Оплачен
2864,679,2026-02-11,613.3522361096145,Не оплачен
2865,1164,2026-05-08,425.41061609232327,Не оплачен
2866,109,2026-04-26,147.45498979602897,Оплачен
2867,857,2026-02-20,422.9832568311453,Не оплачен
2868,875,2026-04-20,306.456144498083,Не оплачен
2869,217,2026-01-11,826.6972681901684,Оплачен
2870,923,2026-03-24,287.1116495446988,Оплачен
2871,121,2026-04-11,658.0820234819024,Оплачен
2872,755,2026-04-08,661.4828104038563,Оплачен
2873,199,2026-05-08,753.8281698376096,Оплачен
2874,67,2026-04-29,127.18147476786493,Оплачен
2875,1114,2026-05-14,813.0900628307755,Не оплачен
2876,725,2026-04-22,961.5785959864866,Оплачен
2877,843,2026-04-01,513.7474181517441,Не оплачен
2878,1178,2026-01-14,494.4070631589467,Не оплачен
2879,726,2026-01-08,153.62885126395423,Оплачен
2880,509,2026-03-31,189.16649531587413,Не оплачен
2881,954,2026-05-20,538.9138068004179,Не оплачен
2882,559,2026-02-27,882.6090658203634,Не оплачен
2883,45,2026-04-22,304.39118177433556,Не оплачен
2884,1009,2026-02-05,788.95085611454,Не оплачен
2885,862,2026-01-30,640.8170751794298,Оплачен
2886,412,2026-04-02,116.19232840833689,Не оплачен
2887,68,2026-02-11,177.75728436645448,Не оплачен
2888,273,2026-03-08,517.340538803596,Оплачен
2889,1197,2026-02-01,444.1286825783691,Оплачен
2890,861,2026-05-10,258.98089199957496,Не оплачен
2891,315,2026-04-14,361.9885275927565,Оплачен
2892,575,2026-05-08,414.71700404943164,Не оплачен
2893,908,2026-03-07,854.2801909369837,Оплачен
2894,755,2026-03-24,928.9192647794164,Оплачен
2895,453,2026-04-03,178.57188247559804,Не оплачен
2896,557,2026-03-18,707.0475096880245,Не оплачен
2897,569,2026-03-03,468.078594154491,Оплачен
2898,974,2026-05-25,130.6879621693267,Не оплачен
2899,257,2026-03-10,130.9687413001398,Оплачен
2900,79,2026-03-30,915.3594636059597,Оплачен
2901,827,2026-04-24,815.4881855393465,Не оплачен
2902,738,2026-04-05,720.5261806334395,Оплачен
2903,805,2026-02-26,484.2680430765362,Оплачен
2904,601,2026-04-19,657.5660836395912,Не оплачен
2905,1006,2026-05-03,523.9354962639541,Оплачен
2906,336,2026-02-16,970.4737112218705,Оплачен
2907,980,2026-04-28,201.2363502950905,Оплачен
2908,907,2026-05-17,618.5697317687337,Оплачен
2909,175,2026-02-20,611.2082052748003,Оплачен
2910,844,2026-03-25,948.9931360845254,Не оплачен
2911,129,2026-04-11,513.1919304939474,Оплачен
2912,874,2026-04-05,761.1601642311572,Не оплачен
2913,672,2026-03-02,625.3741652230941,Оплачен
2914,636,2026-02-28,526.2125651014667,Не оплачен
2915,166,2026-01-13,702.2754704300775,Не оплачен
2916,1122,2026-03-24,320.0963511898996,Не оплачен
2917,873,2026-01-22,237.01705199963024,Оплачен
2918,769,2026-03-18,937.5643644214381,Оплачен
2919,1138,2026-05-19,148.79468857258217,Оплачен
2920,194,2026-03-17,457.8263750478826,Не оплачен
2921,807,2026-04-15,236.2841622740933,Не оплачен
2922,521,2026-04-01,899.1734060313995,Не оплачен
2923,801,2026-05-08,476.8743330036115,Оплачен
2924,1048,2026-05-07,128.96023103183853,Оплачен
2925,431,2026-02-12,331.3928776014787,Не оплачен
2926,1106,2026-05-23,984.3106503435836,Не оплачен
2927,54,2026-04-23,469.1921296100507,Не оплачен
2928,876,2026-02-07,908.3256468545042,Оплачен
2929,971,2026-03-10,512.9989078638562,Не оплачен
2930,551,2026-01-23,579.1706061510827,Не оплачен
2931,568,2026-04-20,964.2899109173612,Не оплачен
2932,1146,2026-05-05,262.9543984420088,Не оплачен
2933,399,2026-05-16,915.2453503186655,Оплачен
2934,1046,2026-01-10,918.8887671311124,Не оплачен
2935,562,2026-02-18,496.44154910890796,Оплачен
2936,509,2026-01-06,158.11476391749318,Оплачен
2937,800,2026-01-15,486.92199283458507,Оплачен
2938,353,2026-01-04,166.59176716275113,Не оплачен
2939,648,2026-03-09,216.57874393987404,Не оплачен
2940,663,2026-02-16,953.5638378002977,Не оплачен
2941,309,2026-04-02,546.2031108338001,Не оплачен
2942,1043,2026-04-17,210.92854612798584,Оплачен
2943,841,2026-03-20,381.35523228242516,Не оплачен
2944,1041,2026-03-15,392.6655042829506,Не оплачен
2945,731,2026-04-10,718.3869076070745,Оплачен
2946,464,2026-02-04,164.0651948697212,Оплачен
2947,1029,2026-02-18,105.24832147681168,Оплачен
2948,307,2026-01-26,837.6240331447225,Оплачен
2949,848,2026-04-22,482.2101280387924,Не оплачен
2950,1118,2026-05-09,117.78365082091015,Оплачен
2951,18,2026-05-09,839.810168841665,Оплачен
2952,724,2026-01-14,275.73912177718745,Не оплачен
2953,501,2026-05-03,751.3690709426403,Не оплачен
2954,654,2026-05-05,663.6131952519946,Оплачен
2955,849,2026-05-25,856.274983740932,Оплачен
2956,882,2026-05-09,367.64844247705804,Не оплачен
2957,548,2026-03-10,954.0465887391737,Оплачен
2958,954,2026-04-05,441.4756236541756,Оплачен
2959,980,2026-01-24,841.5720367569959,Оплачен
2960,122,2026-02-23,902.9798257519751,Не оплачен
2961,778,2026-01-10,865.7415094852732,Оплачен
2962,870,2026-04-09,896.0151803186769,Оплачен
2963,526,2026-03-30,267.86377180952826,Оплачен
2964,78,2026-02-23,561.1941834673421,Не оплачен
2965,609,2026-02-21,544.6445849545291,Оплачен
2966,340,2026-03-30,756.4371738551199,Не оплачен
2967,595,2026-04-17,345.8613024667966,Оплачен
2968,865,2026-03-01,706.3027739543189,Оплачен
2969,786,2026-05-13,901.2881256888962,Не оплачен
2970,588,2026-01-03,320.5103912280838,Оплачен
