policy_id,car_id,company,start_date,end_date,cost
586,812,Ингосстрах,2025-06-23 12:14:57.709630,2026-06-23 12:14:57.709630,6411
587,19,Росгосстрах,2025-10-01 23:49:31.143087,2026-10-01 23:49:31.143087,18323
588,845,Ингосстрах,2025-06-21 13:35:08.703818,2026-06-21 13:35:08.703818,11473
589,125,РЕСО-Гарантия,2024-04-10 07:32:14.277569,2025-04-10 07:32:14.277569,5146
590,125,Ингосстрах,2025-04-10 07:32:14.277569,2026-04-10 07:32:14.277569,19605
591,125,АльфаСтрахование,2026-04-10 07:32:14.277569,2027-04-10 07:32:14.277569,7165
592,1160,ВСК,2024-06-14 13:26:35.200650,2025-06-14 13:26:35.200650,15319
593,1160,РЕСО-Гарантия,2025-06-14 13:26:35.200650,2026-06-14 13:26:35.200650,20752
594,569,Ингосстрах,2025-05-02 12:24:56.448310,2026-05-02 12:24:56.448310,16304
595,56,Росгосстрах,2025-11-26 19:56:13.103038,2026-11-26 19:56:13.103038,9286
596,13,ВСК,2025-10-09 11:09:39.218839,2026-10-09 11:09:39.218839,9603
597,631,АльфаСтрахование,2026-03-31 11:03:26.906683,2027-03-31 11:03:26.906683,18515
598,262,Ингосстрах,2024-04-17 12:54:17.960235,2025-04-17 12:54:17.960235,10486
599,262,РЕСО-Гарантия,2025-04-17 12:54:17.960235,2026-04-17 12:54:17.960235,24850
600,262,ВСК,2026-04-17 12:54:17.960235,2027-04-17 12:54:17.960235,18492
601,662,Росгосстрах,2025-09-18 17:17:39.718538,2026-09-18 17:17:39.718538,22421
602,575,АльфаСтрахование,2025-10-12 18:24:30.885456,2026-10-12 18:24:30.885456,16933
603,315,Т-Страхование,2024-12-01 11:29:09.743528,2025-12-01 11:29:09.743528,20570
604,315,Ингосстрах,2025-12-01 11:29:09.743528,2026-12-01 11:29:09.743528,11353
605,965,Т-Страхование,2025-05-11 18:51:30.303855,2026-05-11 18:51:30.303855,13969
606,386,Т-Страхование,2024-07-11 05:35:08.745700,2025-07-11 05:35:08.745700,10531
607,386,ВСК,2025-07-11 05:35:08.745700,2026-07-11 05:35:08.745700,10906
608,434,ВСК,2026-02-08 08:06:48.864140,2027-02-08 08:06:48.864140,5141
609,735,Т-Страхование,2026-05-08 06:01:40.207068,2027-05-08 06:01:40.207068,6165
610,1089,Ингосстрах,2025-06-01 08:02:04.967141,2026-06-01 08:02:04.967141,6679
611,1001,ВСК,2024-05-23 15:38:02.585121,2025-05-23 15:38:02.585121,11216
612,1001,РЕСО-Гарантия,2025-05-23 15:38:02.585121,2026-05-23 15:38:02.585121,10534
613,448,АльфаСтрахование,2026-03-25 00:05:27.063563,2027-03-25 00:05:27.063563,12393
614,11,АльфаСтрахование,2024-08-13 14:18:18.415524,2025-08-13 14:18:18.415524,9851
615,11,Т-Страхование,2025-08-13 14:18:18.415524,2026-08-13 14:18:18.415524,10111
616,819,АльфаСтрахование,2026-05-10 07:54:48.272623,2027-05-10 07:54:48.272623,21280
617,108,ВСК,2025-07-15 05:06:34.494326,2026-07-15 05:06:34.494326,5121
618,166,ВСК,2025-08-26 13:04:05.507396,2026-08-26 13:04:05.507396,8377
619,897,ВСК,2024-10-11 18:55:45.543446,2025-10-11 18:55:45.543446,19528
620,897,ВСК,2025-10-11 18:55:45.543446,2026-10-11 18:55:45.543446,11674
621,1072,ВСК,2026-05-24 04:54:19.995472,2027-05-24 04:54:19.995472,20118
622,150,Росгосстрах,2024-07-01 14:51:28.314286,2025-07-01 14:51:28.314286,9126
623,150,Ингосстрах,2025-07-01 14:51:28.314286,2026-07-01 14:51:28.314286,20696
624,570,АльфаСтрахование,2024-05-30 06:19:37.523868,2025-05-30 06:19:37.523868,23335
625,570,Т-Страхование,2025-05-30 06:19:37.523868,2026-05-30 06:19:37.523868,19403
626,907,Т-Страхование,2024-07-02 12:07:13.618123,2025-07-02 12:07:13.618123,18113
627,907,РЕСО-Гарантия,2025-07-02 12:07:13.618123,2026-07-02 12:07:13.618123,13214
628,21,Росгосстрах,2025-12-28 01:15:59.962687,2026-12-28 01:15:59.962687,11576
629,857,Т-Страхование,2026-02-14 06:56:24.732397,2027-02-14 06:56:24.732397,6620
630,1068,АльфаСтрахование,2025-10-24 02:00:23.378294,2026-10-24 02:00:23.378294,6130
631,956,Росгосстрах,2026-01-09 18:11:42.025877,2027-01-09 18:11:42.025877,21996
632,1008,РЕСО-Гарантия,2025-08-27 02:45:52.846249,2026-08-27 02:45:52.846249,8569
633,85,Ингосстрах,2025-09-04 09:15:31.507965,2026-09-04 09:15:31.507965,15669
634,896,Ингосстрах,2025-11-04 11:07:02.428297,2026-11-04 11:07:02.428297,12289
635,943,АльфаСтрахование,2025-04-10 13:52:32.048774,2026-04-10 13:52:32.048774,24728
636,943,Ингосстрах,2026-04-10 13:52:32.048774,2027-04-10 13:52:32.048774,7492
637,411,РЕСО-Гарантия,2025-02-19 16:44:32.312313,2026-02-19 16:44:32.312313,17174
638,411,Ингосстрах,2026-02-19 16:44:32.312313,2027-02-19 16:44:32.312313,9139
639,81,Ингосстрах,2026-01-21 10:55:46.343506,2027-01-21 10:55:46.343506,17658
640,524,Росгосстрах,2025-06-16 06:25:23.216154,2026-06-16 06:25:23.216154,24750
641,1097,Т-Страхование,2025-08-05 23:58:25.403644,2026-08-05 23:58:25.403644,6154
642,63,Т-Страхование,2025-05-03 03:46:39.505922,2026-05-03 03:46:39.505922,23927
643,63,ВСК,2026-05-03 03:46:39.505922,2027-05-03 03:46:39.505922,17728
644,1112,Ингосстрах,2025-05-24 22:16:57.801379,2026-05-24 22:16:57.801379,8920
645,902,Росгосстрах,2026-05-25 01:24:12.470039,2027-05-25 01:24:12.470039,8250
646,1055,РЕСО-Гарантия,2024-05-31 23:48:12.678032,2025-05-31 23:48:12.678032,13978
647,1055,ВСК,2025-05-31 23:48:12.678032,2026-05-31 23:48:12.678032,13434
648,327,Росгосстрах,2025-12-17 20:18:40.559587,2026-12-17 20:18:40.559587,6136
649,1032,Росгосстрах,2024-09-27 04:26:34.519231,2025-09-27 04:26:34.519231,19725
650,1032,Ингосстрах,2025-09-27 04:26:34.519231,2026-09-27 04:26:34.519231,19678
651,1138,Росгосстрах,2026-04-30 19:05:33.507528,2027-04-30 19:05:33.507528,13968
652,196,Т-Страхование,2026-03-15 20:30:52.467593,2027-03-15 20:30:52.467593,18256
653,419,АльфаСтрахование,2026-04-12 06:11:58.301832,2027-04-12 06:11:58.301832,12255
654,919,Росгосстрах,2024-04-18 07:50:46.908989,2025-04-18 07:50:46.908989,22357
655,919,ВСК,2025-04-18 07:50:46.908989,2026-04-18 07:50:46.908989,21547
656,919,АльфаСтрахование,2026-04-18 07:50:46.908989,2027-04-18 07:50:46.908989,21260
657,985,РЕСО-Гарантия,2025-07-05 07:30:36.330552,2026-07-05 07:30:36.330552,14929
658,111,Ингосстрах,2025-03-14 12:16:39.483279,2026-03-14 12:16:39.483279,17887
659,111,РЕСО-Гарантия,2026-03-14 12:16:39.483279,2027-03-14 12:16:39.483279,7309
660,605,Ингосстрах,2025-07-01 17:11:00.347790,2026-07-01 17:11:00.347790,21336
661,454,Ингосстрах,2025-10-26 06:18:41.403538,2026-10-26 06:18:41.403538,16818
662,1184,Т-Страхование,2025-11-09 01:55:57.433358,2026-11-09 01:55:57.433358,17813
663,410,Росгосстрах,2025-07-08 08:43:46.681301,2026-07-08 08:43:46.681301,9999
664,69,ВСК,2026-03-04 12:03:05.219894,2027-03-04 12:03:05.219894,10129
665,619,Т-Страхование,2025-11-12 22:00:33.170883,2026-11-12 22:00:33.170883,16127
666,506,АльфаСтрахование,2026-05-15 01:52:17.668864,2027-05-15 01:52:17.668864,16883
667,614,АльфаСтрахование,2026-03-02 19:54:46.828090,2027-03-02 19:54:46.828090,21709
668,1005,ВСК,2024-01-12 00:42:46.985553,2025-01-11 00:42:46.985553,21236
669,1005,АльфаСтрахование,2025-01-11 00:42:46.985553,2026-01-11 00:42:46.985553,11364
670,1005,ВСК,2026-01-11 00:42:46.985553,2027-01-11 00:42:46.985553,6239
671,336,РЕСО-Гарантия,2025-07-23 22:16:44.167492,2026-07-23 22:16:44.167492,8599
672,1092,Ингосстрах,2025-09-22 03:55:33.135417,2026-09-22 03:55:33.135417,11740
673,224,ВСК,2025-03-20 04:27:47.244339,2026-03-20 04:27:47.244339,24845
674,224,РЕСО-Гарантия,2026-03-20 04:27:47.244339,2027-03-20 04:27:47.244339,16157
675,255,Росгосстрах,2025-02-07 11:58:54.476993,2026-02-07 11:58:54.476993,23160
676,255,Т-Страхование,2026-02-07 11:58:54.476993,2027-02-07 11:58:54.476993,24365
677,475,Ингосстрах,2025-07-13 08:22:22.730098,2026-07-13 08:22:22.730098,23581
678,408,Росгосстрах,2025-10-10 20:48:32.265916,2026-10-10 20:48:32.265916,5427
679,873,Росгосстрах,2026-02-23 07:52:47.180972,2027-02-23 07:52:47.180972,24733
680,190,ВСК,2025-12-20 21:51:50.028754,2026-12-20 21:51:50.028754,15505
681,123,АльфаСтрахование,2026-03-22 10:39:24.853827,2027-03-22 10:39:24.853827,10465
682,824,Ингосстрах,2024-08-21 23:49:09.098976,2025-08-21 23:49:09.098976,5289
683,824,Ингосстрах,2025-08-21 23:49:09.098976,2026-08-21 23:49:09.098976,12351
684,1180,РЕСО-Гарантия,2024-06-24 02:10:18.468720,2025-06-24 02:10:18.468720,16231
685,1180,Росгосстрах,2025-06-24 02:10:18.468720,2026-06-24 02:10:18.468720,18342
686,1141,Ингосстрах,2024-12-08 23:57:37.058930,2025-12-08 23:57:37.058930,22534
687,1141,АльфаСтрахование,2025-12-08 23:57:37.058930,2026-12-08 23:57:37.058930,11249
688,784,Ингосстрах,2025-10-16 08:09:45.103169,2026-10-16 08:09:45.103169,7632
689,274,ВСК,2024-11-07 07:15:10.515679,2025-11-07 07:15:10.515679,19476
690,274,Ингосстрах,2025-11-07 07:15:10.515679,2026-11-07 07:15:10.515679,17694
691,27,РЕСО-Гарантия,2024-08-25 08:01:54.061275,2025-08-25 08:01:54.061275,7376
692,27,Т-Страхование,2025-08-25 08:01:54.061275,2026-08-25 08:01:54.061275,18484
693,248,Росгосстрах,2025-07-12 19:07:12.994086,2026-07-12 19:07:12.994086,22863
694,964,Т-Страхование,2025-05-16 18:51:29.172543,2026-05-16 18:51:29.172543,21353
695,964,Т-Страхование,2026-05-16 18:51:29.172543,2027-05-16 18:51:29.172543,23075
696,742,Ингосстрах,2025-09-08 11:37:42.688673,2026-09-08 11:37:42.688673,23399
697,1172,ВСК,2025-06-13 12:22:18.633559,2026-06-13 12:22:18.633559,18064
698,813,РЕСО-Гарантия,2026-05-05 00:40:21.506537,2027-05-05 00:40:21.506537,13941
699,159,Ингосстрах,2026-04-26 22:15:55.950428,2027-04-26 22:15:55.950428,12224
700,115,Росгосстрах,2024-05-14 16:14:51.538494,2025-05-14 16:14:51.538494,5582
701,115,АльфаСтрахование,2025-05-14 16:14:51.538494,2026-05-14 16:14:51.538494,11983
702,115,Т-Страхование,2026-05-14 16:14:51.538494,2027-05-14 16:14:51.538494,23105
703,302,ВСК,2024-09-22 00:31:15.288361,2025-09-22 00:31:15.288361,5968
704,302,АльфаСтрахование,2025-09-22 00:31:15.288361,2026-09-22 00:31:15.288361,19986
705,1091,РЕСО-Гарантия,2023-12-12 00:55:52.749251,2024-12-11 00:55:52.749251,16703
706,1091,РЕСО-Гарантия,2024-12-11 00:55:52.749251,2025-12-11 00:55:52.749251,19042
707,1091,ВСК,2025-12-11 00:55:52.749251,2026-12-11 00:55:52.749251,22896
708,526,Т-Страхование,2026-05-09 08:01:43.943076,2027-05-09 08:01:43.943076,16380
709,572,АльфаСтрахование,2025-11-30 19:25:28.613512,2026-11-30 19:25:28.613512,22936
710,1041,ВСК,2025-11-05 00:45:58.693692,2026-11-05 00:45:58.693692,6601
711,203,Ингосстрах,2026-05-30 06:56:31.943747,2027-05-30 06:56:31.943747,24681
712,704,РЕСО-Гарантия,2025-01-28 13:19:34.909234,2026-01-28 13:19:34.909234,23374
713,704,Т-Страхование,2026-01-28 13:19:34.909234,2027-01-28 13:19:34.909234,11778
714,951,АльфаСтрахование,2025-05-15 18:37:41.873881,2026-05-15 18:37:41.873881,6423
715,130,Росгосстрах,2025-05-26 09:32:57.669386,2026-05-26 09:32:57.669386,20717
716,912,Т-Страхование,2026-02-15 05:03:31.147036,2027-02-15 05:03:31.147036,7919
717,1037,РЕСО-Гарантия,2024-04-23 15:52:41.181119,2025-04-23 15:52:41.181119,7255
718,1037,ВСК,2025-04-23 15:52:41.181119,2026-04-23 15:52:41.181119,11539
719,1037,Т-Страхование,2026-04-23 15:52:41.181119,2027-04-23 15:52:41.181119,9403
720,1004,АльфаСтрахование,2025-06-04 21:25:28.736708,2026-06-04 21:25:28.736708,8755
721,1115,ВСК,2025-11-14 17:58:30.530968,2026-11-14 17:58:30.530968,16453
722,208,Т-Страхование,2024-11-09 04:50:37.196980,2025-11-09 04:50:37.196980,14228
723,208,АльфаСтрахование,2025-11-09 04:50:37.196980,2026-11-09 04:50:37.196980,23951
724,503,РЕСО-Гарантия,2024-09-29 20:54:01.078763,2025-09-29 20:54:01.078763,24180
725,503,АльфаСтрахование,2025-09-29 20:54:01.078763,2026-09-29 20:54:01.078763,10259
726,550,АльфаСтрахование,2025-12-19 03:38:49.019947,2026-12-19 03:38:49.019947,12544
727,891,Росгосстрах,2026-05-23 00:24:41.276816,2027-05-23 00:24:41.276816,9178
728,246,РЕСО-Гарантия,2025-03-28 01:18:44.740707,2026-03-28 01:18:44.740707,7144
729,246,Росгосстрах,2026-03-28 01:18:44.740707,2027-03-28 01:18:44.740707,8561
730,844,ВСК,2025-08-15 11:01:55.858472,2026-08-15 11:01:55.858472,5877
731,513,Т-Страхование,2025-07-11 21:31:28.537591,2026-07-11 21:31:28.537591,11516
732,678,Т-Страхование,2026-05-12 00:04:02.286480,2027-05-12 00:04:02.286480,12850
733,842,Т-Страхование,2025-07-13 01:08:56.591733,2026-07-13 01:08:56.591733,7779
734,918,Росгосстрах,2025-09-27 04:36:42.635079,2026-09-27 04:36:42.635079,15591
735,1073,РЕСО-Гарантия,2026-05-09 19:48:15.993797,2027-05-09 19:48:15.993797,23245
736,439,АльфаСтрахование,2025-07-07 05:21:33.761620,2026-07-07 05:21:33.761620,15540
737,94,АльфаСтрахование,2024-11-11 23:55:03.458357,2025-11-11 23:55:03.458357,6760
738,94,Т-Страхование,2025-11-11 23:55:03.458357,2026-11-11 23:55:03.458357,14218
739,930,АльфаСтрахование,2026-04-24 23:40:28.884237,2027-04-24 23:40:28.884237,21060
740,485,Росгосстрах,2025-08-30 21:30:15.029103,2026-08-30 21:30:15.029103,23970
741,858,Т-Страхование,2025-12-18 18:06:29.901697,2026-12-18 18:06:29.901697,19047
742,1191,РЕСО-Гарантия,2026-01-16 23:15:19.028159,2027-01-16 23:15:19.028159,6478
743,760,Т-Страхование,2025-09-24 09:05:13.582852,2026-09-24 09:05:13.582852,11797
744,443,Ингосстрах,2023-09-05 16:02:36.326682,2024-09-04 16:02:36.326682,19022
745,443,Ингосстрах,2024-09-04 16:02:36.326682,2025-09-04 16:02:36.326682,18349
746,443,РЕСО-Гарантия,2025-09-04 16:02:36.326682,2026-09-04 16:02:36.326682,21973
747,479,Росгосстрах,2025-05-21 17:57:17.777372,2026-05-21 17:57:17.777372,10885
748,479,РЕСО-Гарантия,2026-05-21 17:57:17.777372,2027-05-21 17:57:17.777372,5570
749,571,Ингосстрах,2025-02-06 18:34:14.224706,2026-02-06 18:34:14.224706,18685
750,571,Ингосстрах,2026-02-06 18:34:14.224706,2027-02-06 18:34:14.224706,15932
751,260,Ингосстрах,2025-05-30 06:42:47.330815,2026-05-30 06:42:47.330815,14919
752,260,ВСК,2026-05-30 06:42:47.330815,2027-05-30 06:42:47.330815,12035
753,1018,Т-Страхование,2025-11-02 13:08:46.386649,2026-11-02 13:08:46.386649,6504
754,1031,Т-Страхование,2025-06-13 22:32:07.023821,2026-06-13 22:32:07.023821,6152
755,34,Ингосстрах,2024-05-18 15:27:49.090036,2025-05-18 15:27:49.090036,11724
756,34,АльфаСтрахование,2025-05-18 15:27:49.090036,2026-05-18 15:27:49.090036,23149
757,654,Росгосстрах,2023-10-23 04:21:15.410983,2024-10-22 04:21:15.410983,24639
758,654,Т-Страхование,2024-10-22 04:21:15.410983,2025-10-22 04:21:15.410983,19819
759,654,Ингосстрах,2025-10-22 04:21:15.410983,2026-10-22 04:21:15.410983,22071
760,465,АльфаСтрахование,2026-05-25 13:06:55.596074,2027-05-25 13:06:55.596074,6285
761,189,Росгосстрах,2023-06-04 01:26:22.936568,2024-06-03 01:26:22.936568,15844
762,189,Росгосстрах,2024-06-03 01:26:22.936568,2025-06-03 01:26:22.936568,8807
763,189,АльфаСтрахование,2025-06-03 01:26:22.936568,2026-06-03 01:26:22.936568,24075
764,96,РЕСО-Гарантия,2025-12-07 00:21:54.844347,2026-12-07 00:21:54.844347,12379
765,696,Т-Страхование,2025-11-29 11:51:48.383294,2026-11-29 11:51:48.383294,18066
766,559,Росгосстрах,2024-09-28 00:59:32.058223,2025-09-28 00:59:32.058223,19559
767,559,РЕСО-Гарантия,2025-09-28 00:59:32.058223,2026-09-28 00:59:32.058223,13623
768,483,Т-Страхование,2025-12-09 01:10:17.423308,2026-12-09 01:10:17.423308,19207
769,229,ВСК,2025-08-14 18:27:31.556010,2026-08-14 18:27:31.556010,12936
770,314,АльфаСтрахование,2025-08-04 21:07:43.651811,2026-08-04 21:07:43.651811,6088
771,1102,ВСК,2026-01-07 13:30:56.984721,2027-01-07 13:30:56.984721,7516
772,1109,ВСК,2025-11-04 09:07:45.387279,2026-11-04 09:07:45.387279,10124
773,1053,Росгосстрах,2025-10-20 22:13:55.243695,2026-10-20 22:13:55.243695,5282
774,692,АльфаСтрахование,2026-01-31 04:15:10.011698,2027-01-31 04:15:10.011698,16792
775,312,Т-Страхование,2026-05-20 20:20:58.590220,2027-05-20 20:20:58.590220,19322
776,30,Росгосстрах,2024-07-16 23:58:37.394881,2025-07-16 23:58:37.394881,10325
777,30,Т-Страхование,2025-07-16 23:58:37.394881,2026-07-16 23:58:37.394881,12597
778,774,ВСК,2026-05-09 21:08:08.640218,2027-05-09 21:08:08.640218,7077
779,310,ВСК,2025-12-11 22:22:37.575301,2026-12-11 22:22:37.575301,9146
780,562,Т-Страхование,2025-11-29 08:18:36.738383,2026-11-29 08:18:36.738383,22273
781,691,ВСК,2024-12-15 19:09:31.527887,2025-12-15 19:09:31.527887,17706
782,691,АльфаСтрахование,2025-12-15 19:09:31.527887,2026-12-15 19:09:31.527887,14403
783,1020,Росгосстрах,2024-12-05 04:15:51.014360,2025-12-05 04:15:51.014360,24030
784,1020,АльфаСтрахование,2025-12-05 04:15:51.014360,2026-12-05 04:15:51.014360,24345
785,997,ВСК,2026-02-03 06:53:24.397697,2027-02-03 06:53:24.397697,8414
786,169,Ингосстрах,2025-09-12 00:06:45.661653,2026-09-12 00:06:45.661653,21760
787,597,АльфаСтрахование,2025-12-14 05:54:47.929302,2026-12-14 05:54:47.929302,11259
788,600,Ингосстрах,2025-09-20 19:20:12.662779,2026-09-20 19:20:12.662779,20106
789,549,АльфаСтрахование,2024-11-26 13:21:44.957855,2025-11-26 13:21:44.957855,23026
790,549,РЕСО-Гарантия,2025-11-26 13:21:44.957855,2026-11-26 13:21:44.957855,23002
791,358,Т-Страхование,2025-05-10 08:03:05.403768,2026-05-10 08:03:05.403768,24170
792,358,Росгосстрах,2026-05-10 08:03:05.403768,2027-05-10 08:03:05.403768,6912
793,2,Т-Страхование,2025-12-18 07:02:51.091787,2026-12-18 07:02:51.091787,24810
794,594,Ингосстрах,2026-01-12 21:15:45.063813,2027-01-12 21:15:45.063813,20438
795,285,ВСК,2026-02-08 21:48:02.154058,2027-02-08 21:48:02.154058,24147
796,917,Ингосстрах,2025-11-19 21:04:50.185774,2026-11-19 21:04:50.185774,5166
797,1027,Росгосстрах,2024-08-17 01:09:50.828540,2025-08-17 01:09:50.828540,16396
798,1027,РЕСО-Гарантия,2025-08-17 01:09:50.828540,2026-08-17 01:09:50.828540,6552
799,470,РЕСО-Гарантия,2026-03-25 04:08:24.424016,2027-03-25 04:08:24.424016,21875
800,737,АльфаСтрахование,2026-01-26 20:09:48.615096,2027-01-26 20:09:48.615096,24596
801,369,ВСК,2026-04-18 08:27:54.916447,2027-04-18 08:27:54.916447,12187
802,54,Ингосстрах,2024-06-13 21:35:25.013294,2025-06-13 21:35:25.013294,9665
803,54,Ингосстрах,2025-06-13 21:35:25.013294,2026-06-13 21:35:25.013294,24656
804,148,ВСК,2026-04-10 17:41:53.104198,2027-04-10 17:41:53.104198,7059
805,269,ВСК,2025-11-23 13:02:25.126919,2026-11-23 13:02:25.126919,19550
806,583,РЕСО-Гарантия,2026-03-31 04:45:51.561592,2027-03-31 04:45:51.561592,5060
807,319,ВСК,2026-02-12 22:38:14.728769,2027-02-12 22:38:14.728769,6585
808,584,АльфаСтрахование,2025-10-06 07:48:26.442941,2026-10-06 07:48:26.442941,7638
809,291,АльфаСтрахование,2025-05-17 01:09:58.224934,2026-05-17 01:09:58.224934,12698
810,755,РЕСО-Гарантия,2024-05-05 23:30:42.495380,2025-05-05 23:30:42.495380,16990
811,755,АльфаСтрахование,2025-05-05 23:30:42.495380,2026-05-05 23:30:42.495380,8860
812,644,РЕСО-Гарантия,2025-06-10 14:43:44.737861,2026-06-10 14:43:44.737861,5427
813,396,РЕСО-Гарантия,2024-10-14 19:10:14.616821,2025-10-14 19:10:14.616821,18844
814,396,Ингосстрах,2025-10-14 19:10:14.616821,2026-10-14 19:10:14.616821,24137
815,127,Ингосстрах,2025-07-23 16:20:05.184640,2026-07-23 16:20:05.184640,11711
816,211,Росгосстрах,2026-03-12 04:26:20.259277,2027-03-12 04:26:20.259277,6376
817,607,ВСК,2025-11-10 22:46:11.616673,2026-11-10 22:46:11.616673,20842
818,726,ВСК,2025-11-19 06:09:59.199308,2026-11-19 06:09:59.199308,8849
819,761,АльфаСтрахование,2025-05-10 12:15:27.596355,2026-05-10 12:15:27.596355,24359
820,953,Т-Страхование,2026-01-30 04:49:02.971922,2027-01-30 04:49:02.971922,10364
821,651,Ингосстрах,2024-08-04 22:11:44.629947,2025-08-04 22:11:44.629947,20788
822,651,ВСК,2025-08-04 22:11:44.629947,2026-08-04 22:11:44.629947,11104
823,338,Т-Страхование,2026-04-03 14:58:38.290269,2027-04-03 14:58:38.290269,20189
824,461,Ингосстрах,2026-05-05 21:36:43.367610,2027-05-05 21:36:43.367610,10204
825,198,Ингосстрах,2025-10-21 11:25:45.047090,2026-10-21 11:25:45.047090,14202
826,722,Ингосстрах,2024-05-26 23:35:08.335187,2025-05-26 23:35:08.335187,16682
827,722,АльфаСтрахование,2025-05-26 23:35:08.335187,2026-05-26 23:35:08.335187,10660
828,300,Т-Страхование,2024-09-24 15:00:00.984389,2025-09-24 15:00:00.984389,24828
829,300,Ингосстрах,2025-09-24 15:00:00.984389,2026-09-24 15:00:00.984389,7941
830,1106,РЕСО-Гарантия,2023-12-10 04:32:45.112689,2024-12-09 04:32:45.112689,24576
831,1106,Ингосстрах,2024-12-09 04:32:45.112689,2025-12-09 04:32:45.112689,17602
832,1106,ВСК,2025-12-09 04:32:45.112689,2026-12-09 04:32:45.112689,5673
833,347,ВСК,2024-06-22 12:50:14.021789,2025-06-22 12:50:14.021789,18440
834,347,Ингосстрах,2025-06-22 12:50:14.021789,2026-06-22 12:50:14.021789,22356
835,1023,АльфаСтрахование,2024-05-24 17:37:37.824161,2025-05-24 17:37:37.824161,13964
836,1023,АльфаСтрахование,2025-05-24 17:37:37.824161,2026-05-24 17:37:37.824161,12812
837,292,АльфаСтрахование,2024-08-06 01:13:24.909833,2025-08-06 01:13:24.909833,14559
838,292,РЕСО-Гарантия,2025-08-06 01:13:24.909833,2026-08-06 01:13:24.909833,9451
839,484,Т-Страхование,2025-05-17 04:36:38.178017,2026-05-17 04:36:38.178017,12940
840,43,ВСК,2025-08-19 13:10:51.898529,2026-08-19 13:10:51.898529,17802
841,814,Т-Страхование,2025-08-21 01:17:10.087927,2026-08-21 01:17:10.087927,7648
842,652,РЕСО-Гарантия,2024-11-17 17:22:52.291823,2025-11-17 17:22:52.291823,13287
843,652,ВСК,2025-11-17 17:22:52.291823,2026-11-17 17:22:52.291823,7535
844,749,Ингосстрах,2025-09-06 11:28:32.731617,2026-09-06 11:28:32.731617,21493
845,103,ВСК,2026-05-28 22:08:20.973434,2027-05-28 22:08:20.973434,24143
846,374,Росгосстрах,2025-05-06 21:32:44.041759,2026-05-06 21:32:44.041759,15539
847,705,ВСК,2024-06-12 12:57:34.148532,2025-06-12 12:57:34.148532,19157
848,705,Т-Страхование,2025-06-12 12:57:34.148532,2026-06-12 12:57:34.148532,7465
849,278,ВСК,2025-09-14 16:06:04.852682,2026-09-14 16:06:04.852682,17581
850,1075,Ингосстрах,2023-07-06 23:50:06.585567,2024-07-05 23:50:06.585567,19243
851,1075,РЕСО-Гарантия,2024-07-05 23:50:06.585567,2025-07-05 23:50:06.585567,12196
852,1075,Ингосстрах,2025-07-05 23:50:06.585567,2026-07-05 23:50:06.585567,13885
853,1009,АльфаСтрахование,2025-08-30 12:40:45.888187,2026-08-30 12:40:45.888187,14135
854,307,Ингосстрах,2025-02-02 02:58:12.885859,2026-02-02 02:58:12.885859,21507
855,307,Ингосстрах,2026-02-02 02:58:12.885859,2027-02-02 02:58:12.885859,21363
856,1181,РЕСО-Гарантия,2024-05-01 22:18:20.388533,2025-05-01 22:18:20.388533,16080
857,1181,Ингосстрах,2025-05-01 22:18:20.388533,2026-05-01 22:18:20.388533,22489
858,1154,Ингосстрах,2024-10-27 12:02:45.730254,2025-10-27 12:02:45.730254,6447
859,1154,РЕСО-Гарантия,2025-10-27 12:02:45.730254,2026-10-27 12:02:45.730254,10182
860,1182,Ингосстрах,2025-09-20 15:39:25.345531,2026-09-20 15:39:25.345531,21421
861,952,Росгосстрах,2025-08-23 22:38:39.881227,2026-08-23 22:38:39.881227,14708
862,6,АльфаСтрахование,2026-01-19 21:07:25.076200,2027-01-19 21:07:25.076200,16798
863,1067,РЕСО-Гарантия,2025-09-06 00:15:19.554702,2026-09-06 00:15:19.554702,5655
864,811,ВСК,2025-12-04 01:31:19.014400,2026-12-04 01:31:19.014400,12298
865,414,Росгосстрах,2025-08-22 04:37:32.434156,2026-08-22 04:37:32.434156,20146
866,88,АльфаСтрахование,2025-06-28 07:22:06.344224,2026-06-28 07:22:06.344224,9525
867,128,РЕСО-Гарантия,2025-11-03 12:04:32.160971,2026-11-03 12:04:32.160971,23174
868,1114,Росгосстрах,2025-11-08 23:39:06.088384,2026-11-08 23:39:06.088384,14609
869,178,АльфаСтрахование,2024-05-29 01:34:06.179337,2025-05-29 01:34:06.179337,20555
870,178,АльфаСтрахование,2025-05-29 01:34:06.179337,2026-05-29 01:34:06.179337,6353
871,630,Росгосстрах,2026-03-12 15:54:24.082407,2027-03-12 15:54:24.082407,16845
872,1039,Т-Страхование,2025-09-20 01:52:15.350273,2026-09-20 01:52:15.350273,6872
873,1196,РЕСО-Гарантия,2025-07-15 05:02:48.296532,2026-07-15 05:02:48.296532,20346
874,564,Ингосстрах,2026-04-15 03:28:35.800241,2027-04-15 03:28:35.800241,11994
875,721,Росгосстрах,2025-11-12 17:49:39.100073,2026-11-12 17:49:39.100073,23066
876,230,ВСК,2026-05-04 08:31:10.930875,2027-05-04 08:31:10.930875,19275
877,71,Т-Страхование,2025-01-18 12:53:30.731701,2026-01-18 12:53:30.731701,5814
878,71,Т-Страхование,2026-01-18 12:53:30.731701,2027-01-18 12:53:30.731701,8689
